Order_ID,Date,City,Vehicle_Type,Condition,Distance_km,Estimated_Time_min,Actual_Time_min,Delivery_Cost,Customer_Rating,Delay,Delivery_Status,Month,Weekday
ORD13094,19-11-2025,Mumbai,Bicycle,Rain,4.8,29,32,48,4,3,Late,11,Wednesday
ORD13095,19-11-2025,Mumbai,Petrol Bike,Clear,8.3,43,71,133,1,28,Late,11,Wednesday
ORD13096,19-11-2025,Mumbai,Ev Scooter,Rain,13.2,62,99,182,2,37,Late,11,Wednesday
ORD13097,19-11-2025,Bangalore,Ev Scooter,Rain,7.9,41,76,129,2.836847947,35,Late,11,Wednesday
ORD13098,11-10-2025,Delhi,Ev Scooter,Clear,6.4,35,33,64,2.836847947,-2,Early,10,Saturday
ORD13099,27-01-2026,Bangalore,Ev Scooter,Clear,14,66,88,190,1,22,Late,1,Tuesday
ORD13100,27-01-2026,Bangalore,Ev Scooter,Rain,7.9,41,66,128,2,25,Late,1,Tuesday
ORD13101,29-09-2025,Bangalore,Bicycle,Clear,13.6,64,86,186,2,22,Late,9,Monday
ORD13102,29-09-2025,Bangalore,Ev Scooter,Clear,10.7,52,69,157,2,17,Late,9,Monday
ORD13103,29-09-2025,Delhi,Petrol Bike,Rain,4.6,28,29,46,5,1,Late,9,Monday
ORD13104,20-11-2025,Mumbai,Petrol Bike,Traffic,9.7,48,66,147,2.836847947,18,Late,11,Thursday
ORD13105,20-11-2025,Bangalore,Petrol Bike,Clear,1.7,16,18,17,4,2,Late,11,Thursday
ORD13106,22-10-2025,Delhi,Bicycle,Clear,3.5,24,25,35,2.836847947,1,Late,10,Wednesday
ORD13107,01-03-2026,Bangalore,Bicycle,Clear,8.6,44,63,136,1,19,Late,3,Sunday
ORD13108,02-12-2025,Delhi,Ev Scooter,Rain,2.2,18,41,72,2,23,Late,12,Tuesday
ORD13109,26-10-2025,Mumbai,Petrol Bike,Clear,2.4,19,16,24,4,-3,Early,10,Sunday
ORD13110,26-10-2025,Delhi,Bicycle,Traffic,11.3,55,70,113,4,15,Late,10,Sunday
ORD13111,26-10-2025,Bangalore,Ev Scooter,Rain,3.4,23,62,84,2,39,Late,10,Sunday
ORD13112,26-10-2025,Bangalore,Petrol Bike,Rain,2.1,18,21,21,2.836847947,3,Late,10,Sunday
ORD13113,21-11-2025,Bangalore,Bicycle,Rain,3.3,23,27,33,4,4,Late,11,Friday
ORD13114,21-11-2025,Mumbai,Petrol Bike,Clear,11.3,55,77,163,2,22,Late,11,Friday
ORD13115,21-11-2025,Mumbai,Ev Scooter,Rain,5.6,32,52,106,2,20,Late,11,Friday
ORD13116,23-12-2025,Delhi,Ev Scooter,Rain,8.9,45,68,139,1,23,Late,12,Tuesday
ORD13117,23-12-2025,Bangalore,Ev Scooter,Rain,1.4,15,41,64,1,26,Late,12,Tuesday
ORD13118,03-12-2025,Bangalore,Ev Scooter,Traffic,5.4,31,28,54,5,-3,Early,12,Wednesday
ORD13119,03-12-2025,Mumbai,Ev Scooter,Traffic,4.8,29,35,48,5,6,Late,12,Wednesday
ORD13120,03-12-2025,Bangalore,Ev Scooter,Rain,12.6,60,94,176,2,34,Late,12,Wednesday
ORD13121,03-12-2025,Mumbai,Bicycle,Clear,9.1,46,64,141,2,18,Late,12,Wednesday
ORD13122,03-12-2025,Delhi,Petrol Bike,Traffic,7.1,38,35,71,5,-3,Early,12,Wednesday
ORD13123,03-12-2025,Mumbai,Ev Scooter,Clear,7.3,39,43,73,5,4,Late,12,Wednesday
ORD13124,11-09-2025,Bangalore,Bicycle,Rain,8.8,45,68,138,1,23,Late,9,Thursday
ORD13125,11-09-2025,Delhi,Ev Scooter,Rain,13.1,62,105,181,2,43,Late,9,Thursday
ORD13126,11-09-2025,Mumbai,Bicycle,Traffic,12,58,84,170,2,26,Late,9,Thursday
ORD13127,19-10-2025,Delhi,Petrol Bike,Traffic,13.5,64,79,135,4,15,Late,10,Sunday
ORD13128,19-10-2025,Delhi,Petrol Bike,Rain,11,54,78,160,2,24,Late,10,Sunday
ORD13129,19-10-2025,Bangalore,Petrol Bike,Traffic,12.1,58,84,171,1,26,Late,10,Sunday
ORD13130,19-10-2025,Bangalore,Ev Scooter,Traffic,4.5,28,30,45,4,2,Late,10,Sunday
ORD13131,19-10-2025,Mumbai,Petrol Bike,Rain,4.4,27,23,44,2.836847947,-4,Early,10,Sunday
ORD13132,21-10-2025,Delhi,Petrol Bike,Rain,14.6,68,96,196,2,28,Late,10,Tuesday
ORD13133,21-10-2025,Bangalore,Petrol Bike,Rain,6.1,34,32,61,5,-2,Early,10,Tuesday
ORD13134,08-10-2025,Bangalore,Petrol Bike,Rain,4.7,28,31,47,5,3,Late,10,Wednesday
ORD13135,08-10-2025,Mumbai,Bicycle,Rain,3.5,24,28,35,2.836847947,4,Late,10,Wednesday
ORD13136,08-10-2025,Mumbai,Petrol Bike,Traffic,10,50,70,150,2,20,Late,10,Wednesday
ORD13137,08-10-2025,Bangalore,Petrol Bike,Traffic,11.2,54,79,162,2,25,Late,10,Wednesday
ORD13138,08-10-2025,Delhi,Ev Scooter,Clear,7.5,40,38,75,4,-2,Early,10,Wednesday
ORD13139,08-10-2025,Mumbai,Ev Scooter,Rain,1.7,16,50,67,2,34,Late,10,Wednesday
ORD13140,20-09-2025,Mumbai,Ev Scooter,Rain,4.5,28,57,95,2,29,Late,9,Saturday
ORD13141,20-09-2025,Bangalore,Ev Scooter,Clear,14.8,69,86,198,1,17,Late,9,Saturday
ORD13142,20-09-2025,Delhi,Ev Scooter,Traffic,12.3,59,87,173,2,28,Late,9,Saturday
ORD13143,20-09-2025,Delhi,Ev Scooter,Traffic,9.4,47,63,144,1,16,Late,9,Saturday
ORD13144,20-09-2025,Bangalore,Ev Scooter,Clear,7.9,64,63,186,2.836847947,-1,Early,9,Saturday
ORD13145,20-09-2025,Bangalore,Petrol Bike,Rain,8.8,45,73,138,1,28,Late,9,Saturday
ORD13146,15-10-2025,Mumbai,Ev Scooter,Rain,11.5,56,95,165,1,39,Late,10,Wednesday
ORD13147,15-10-2025,Delhi,Bicycle,Traffic,8.1,42,65,131,1,23,Late,10,Wednesday
ORD13148,09-11-2025,Mumbai,Ev Scooter,Traffic,4.1,26,36,41,2.836847947,10,Late,11,Sunday
ORD13149,09-11-2025,Mumbai,Bicycle,Rain,11.4,55,78,164,2,23,Late,11,Sunday
ORD13150,09-11-2025,Mumbai,Bicycle,Rain,9.3,47,62,93,5,15,Late,11,Sunday
ORD13151,09-11-2025,Bangalore,Petrol Bike,Traffic,7.1,38,48,71,4,10,Late,11,Sunday
ORD13152,09-11-2025,Mumbai,Ev Scooter,Rain,1.1,14,42,61,1,28,Late,11,Sunday
ORD13153,09-11-2025,Delhi,Ev Scooter,Rain,7.9,56,96,167,2,40,Late,11,Sunday
ORD13154,09-11-2025,Bangalore,Petrol Bike,Traffic,13.7,64,63,187,1,-1,Early,11,Sunday
ORD13155,09-11-2025,Bangalore,Petrol Bike,Rain,10.3,51,78,153,1,27,Late,11,Sunday
ORD13156,09-11-2025,Bangalore,Bicycle,Rain,1.9,17,23,19,4,6,Late,11,Sunday
ORD13157,26-11-2025,Bangalore,Bicycle,Rain,7.6,40,49,76,2.836847947,9,Late,11,Wednesday
ORD13158,26-11-2025,Bangalore,Petrol Bike,Traffic,13.5,64,94,185,2,30,Late,11,Wednesday
ORD13159,24-11-2025,Bangalore,Petrol Bike,Rain,6.9,37,33,69,5,-4,Early,11,Monday
ORD13160,24-11-2025,Delhi,Ev Scooter,Rain,8.9,45,89,139,1,44,Late,11,Monday
ORD13161,06-01-2026,Delhi,Bicycle,Clear,3,22,24,30,4,2,Late,1,Tuesday
ORD13162,06-01-2026,Bangalore,Bicycle,Clear,14.2,66,90,192,2,24,Late,1,Tuesday
ORD13163,06-01-2026,Bangalore,Bicycle,Rain,10.5,52,82,155,1,30,Late,1,Tuesday
ORD13164,19-11-2025,Mumbai,Bicycle,Rain,1.3,15,11,13,5,-4,Early,11,Wednesday
ORD13165,14-12-2025,Mumbai,Bicycle,Traffic,8.4,43,64,134,2,21,Late,12,Sunday
ORD13166,14-12-2025,Delhi,Bicycle,Clear,5,30,27,50,2.836847947,-3,Early,12,Sunday
ORD13167,21-02-2026,Mumbai,Petrol Bike,Rain,4.9,29,33,49,2.836847947,4,Late,2,Saturday
ORD13168,21-02-2026,Bangalore,Ev Scooter,Rain,7.6,40,77,126,2.836847947,37,Late,2,Saturday
ORD13169,21-02-2026,Delhi,Petrol Bike,Traffic,14.2,66,95,192,2,29,Late,2,Saturday
ORD13170,21-02-2026,Bangalore,Petrol Bike,Clear,3.9,25,23,39,5,-2,Early,2,Saturday
ORD13171,29-09-2025,Bangalore,Ev Scooter,Traffic,9.7,48,73,147,1,25,Late,9,Monday
ORD13172,05-10-2025,Bangalore,Ev Scooter,Clear,3.9,25,22,39,5,-3,Early,10,Sunday
ORD13173,28-12-2025,Mumbai,Petrol Bike,Clear,7.1,38,63,121,1,25,Late,12,Sunday
ORD13174,28-12-2025,Mumbai,Petrol Bike,Traffic,3.2,22,30,32,4,8,Late,12,Sunday
ORD13175,28-12-2025,Delhi,Bicycle,Traffic,4.5,28,28,45,5,0,On-Time,12,Sunday
ORD13176,28-11-2025,Bangalore,Ev Scooter,Rain,11.4,55,99,164,1,44,Late,11,Friday
ORD13177,28-11-2025,Bangalore,Bicycle,Rain,8.4,43,60,134,2,17,Late,11,Friday
ORD13178,28-11-2025,Delhi,Petrol Bike,Clear,11.5,56,79,165,2,23,Late,11,Friday
ORD13179,22-11-2025,Delhi,Bicycle,Clear,1.4,15,12,14,4,-3,Early,11,Saturday
ORD13180,22-11-2025,Mumbai,Petrol Bike,Rain,4.6,28,23,46,5,-5,Early,11,Saturday
ORD13181,22-11-2025,Bangalore,Bicycle,Rain,6.3,35,31,63,4,-4,Early,11,Saturday
ORD13182,22-11-2025,Bangalore,Bicycle,Rain,13.7,64,79,137,4,15,Late,11,Saturday
ORD13183,22-11-2025,Mumbai,Ev Scooter,Rain,10.8,53,86,158,2.836847947,33,Late,11,Saturday
ORD13184,22-11-2025,Mumbai,Bicycle,Rain,12.2,58,75,172,2,17,Late,11,Saturday
ORD13185,28-11-2025,Bangalore,Bicycle,Rain,13.2,62,89,182,2,27,Late,11,Friday
ORD13186,22-02-2026,Mumbai,Bicycle,Clear,5.9,33,42,59,5,9,Late,2,Sunday
ORD13187,22-02-2026,Mumbai,Petrol Bike,Clear,7.9,45,73,139,2,28,Late,2,Sunday
ORD13188,22-02-2026,Bangalore,Ev Scooter,Traffic,2.6,20,17,26,5,-3,Early,2,Sunday
ORD13189,22-02-2026,Bangalore,Bicycle,Rain,6.2,34,41,62,4,7,Late,2,Sunday
ORD13190,22-02-2026,Delhi,Petrol Bike,Traffic,9.1,46,70,141,2,24,Late,2,Sunday
ORD13191,22-02-2026,Bangalore,Petrol Bike,Rain,7.9,41,37,79,4,-4,Early,2,Sunday
ORD13192,22-02-2026,Mumbai,Petrol Bike,Rain,4.3,27,25,43,4,-2,Early,2,Sunday
ORD13193,22-02-2026,Bangalore,Bicycle,Traffic,4.4,27,22,44,5,-5,Early,2,Sunday
ORD13194,22-02-2026,Bangalore,Ev Scooter,Clear,6.8,37,43,68,5,6,Late,2,Sunday
ORD13195,22-02-2026,Bangalore,Bicycle,Rain,12.2,58,73,122,4,15,Late,2,Sunday
ORD13196,30-12-2025,Bangalore,Ev Scooter,Rain,11.7,56,81,167,2,25,Late,12,Tuesday
ORD13197,30-12-2025,Bangalore,Petrol Bike,Traffic,2.1,18,63,71,1,44,Late,12,Tuesday
ORD13198,30-12-2025,Mumbai,Petrol Bike,Traffic,14.5,68,85,195,1,17,Late,12,Tuesday
ORD13199,30-12-2025,Bangalore,Petrol Bike,Traffic,12.1,58,73,121,5,15,Late,12,Tuesday
ORD13200,30-12-2025,Mumbai,Petrol Bike,Traffic,3.5,24,21,35,5,-3,Early,12,Tuesday
ORD13201,03-09-2025,Delhi,Petrol Bike,Clear,11,54,77,160,1,23,Late,9,Wednesday
ORD13202,03-09-2025,Delhi,Bicycle,Clear,10.2,50,69,152,1,19,Late,9,Wednesday
ORD13203,03-09-2025,Mumbai,Ev Scooter,Rain,1.7,16,61,67,1,44,Late,9,Wednesday
ORD13204,21-01-2026,Delhi,Ev Scooter,Rain,10.8,53,97,158,2,44,Late,1,Wednesday
ORD13205,21-01-2026,Delhi,Bicycle,Rain,8.1,42,62,131,1,20,Late,1,Wednesday
ORD13206,21-01-2026,Mumbai,Petrol Bike,Clear,4.4,27,24,44,5,-3,Early,1,Wednesday
ORD13207,21-01-2026,Delhi,Petrol Bike,Clear,12.8,61,86,178,1,25,Late,1,Wednesday
ORD13208,21-01-2026,Delhi,Petrol Bike,Rain,3.7,24,27,37,5,3,Late,1,Wednesday
ORD13209,11-12-2025,Bangalore,Bicycle,Traffic,5.8,33,63,108,1,30,Late,12,Thursday
ORD13210,11-12-2025,Mumbai,Petrol Bike,Traffic,11.4,55,76,164,2,21,Late,12,Thursday
ORD13211,11-12-2025,Bangalore,Ev Scooter,Rain,2.2,18,58,72,1,40,Late,12,Thursday
ORD13212,11-12-2025,Delhi,Bicycle,Traffic,8.5,44,73,135,1,29,Late,12,Thursday
ORD13213,11-12-2025,Mumbai,Bicycle,Clear,14.2,66,63,192,2,-3,Early,12,Thursday
ORD13214,11-12-2025,Bangalore,Ev Scooter,Traffic,4.1,26,29,41,5,3,Late,12,Thursday
ORD13215,11-12-2025,Mumbai,Bicycle,Clear,5.9,33,38,59,4,5,Late,12,Thursday
ORD13216,11-12-2025,Mumbai,Petrol Bike,Rain,9.4,47,64,144,1,17,Late,12,Thursday
ORD13217,27-11-2025,Mumbai,Bicycle,Traffic,11.4,55,77,164,2,22,Late,11,Thursday
ORD13218,15-01-2026,Delhi,Ev Scooter,Rain,4,26,49,90,1,23,Late,1,Thursday
ORD13219,15-01-2026,Mumbai,Bicycle,Clear,10.6,52,77,156,1,25,Late,1,Thursday
ORD13220,15-01-2026,Mumbai,Bicycle,Clear,1.6,16,13,16,4,-3,Early,1,Thursday
ORD13221,21-11-2025,Mumbai,Bicycle,Rain,9.8,49,79,148,1,30,Late,11,Friday
ORD13222,21-11-2025,Bangalore,Ev Scooter,Rain,2.5,20,56,75,2.836847947,36,Late,11,Friday
ORD13223,28-09-2025,Bangalore,Petrol Bike,Rain,2.8,21,24,28,5,3,Late,9,Sunday
ORD13224,28-09-2025,Bangalore,Petrol Bike,Rain,13,62,77,130,2.836847947,15,Late,9,Sunday
ORD13225,28-09-2025,Mumbai,Bicycle,Clear,11.2,54,76,162,2,22,Late,9,Sunday
ORD13226,28-09-2025,Bangalore,Bicycle,Traffic,12.6,60,85,176,1,25,Late,9,Sunday
ORD13227,28-09-2025,Mumbai,Bicycle,Traffic,8.7,44,73,137,2.836847947,29,Late,9,Sunday
ORD13228,28-09-2025,Bangalore,Bicycle,Rain,9.9,49,78,149,2,29,Late,9,Sunday
ORD13229,28-09-2025,Bangalore,Petrol Bike,Clear,8.7,44,62,137,2.836847947,18,Late,9,Sunday
ORD13230,16-12-2025,Mumbai,Petrol Bike,Traffic,12.8,61,91,178,1,30,Late,12,Tuesday
ORD13231,16-12-2025,Mumbai,Petrol Bike,Rain,12.3,59,82,173,1,23,Late,12,Tuesday
ORD13232,16-12-2025,Mumbai,Petrol Bike,Traffic,8.4,43,61,134,2,18,Late,12,Tuesday
ORD13233,16-12-2025,Bangalore,Petrol Bike,Clear,3.7,24,31,37,5,7,Late,12,Tuesday
ORD13234,16-12-2025,Bangalore,Petrol Bike,Rain,7.3,39,39,73,5,0,On-Time,12,Tuesday
ORD13235,16-12-2025,Delhi,Petrol Bike,Rain,11.1,54,70,161,2,16,Late,12,Tuesday
ORD13236,16-12-2025,Bangalore,Bicycle,Traffic,7.7,40,42,77,2.836847947,2,Late,12,Tuesday
ORD13237,16-12-2025,Mumbai,Ev Scooter,Rain,1.8,17,50,68,1,33,Late,12,Tuesday
ORD13238,16-12-2025,Bangalore,Bicycle,Rain,4.6,28,33,46,5,5,Late,12,Tuesday
ORD13239,14-09-2025,Delhi,Petrol Bike,Rain,6.3,35,37,63,4,2,Late,9,Sunday
ORD13240,02-12-2025,Delhi,Petrol Bike,Traffic,1.8,17,14,18,5,-3,Early,12,Tuesday
ORD13241,11-02-2026,Bangalore,Bicycle,Clear,12.5,60,81,175,1,21,Late,2,Wednesday
ORD13242,11-02-2026,Delhi,Petrol Bike,Rain,11,54,81,160,2,27,Late,2,Wednesday
ORD13243,11-02-2026,Bangalore,Bicycle,Traffic,1.3,15,21,13,5,6,Late,2,Wednesday
ORD13244,11-02-2026,Mumbai,Ev Scooter,Clear,12.2,58,77,172,2.836847947,19,Late,2,Wednesday
ORD13245,11-02-2026,Delhi,Ev Scooter,Rain,8.1,42,63,131,2,21,Late,2,Wednesday
ORD13246,27-01-2026,Delhi,Ev Scooter,Rain,4.8,29,60,98,1,31,Late,1,Tuesday
ORD13247,01-11-2025,Delhi,Ev Scooter,Clear,13.5,64,90,185,1,26,Late,11,Saturday
ORD13248,01-11-2025,Bangalore,Bicycle,Clear,5.3,31,40,53,5,9,Late,11,Saturday
ORD13249,01-11-2025,Mumbai,Bicycle,Rain,2.3,19,18,23,4,-1,Early,11,Saturday
ORD13250,01-11-2025,Mumbai,Petrol Bike,Traffic,5.1,30,31,51,4,1,Late,11,Saturday
ORD13251,01-11-2025,Bangalore,Bicycle,Rain,6.5,36,37,65,4,1,Late,11,Saturday
ORD13252,01-11-2025,Bangalore,Petrol Bike,Rain,11.4,55,74,164,1,19,Late,11,Saturday
ORD13253,03-02-2026,Delhi,Petrol Bike,Traffic,4.9,29,26,49,4,-3,Early,2,Tuesday
ORD13254,03-02-2026,Delhi,Ev Scooter,Rain,14.2,66,87,192,2,21,Late,2,Tuesday
ORD13255,20-12-2025,Delhi,Ev Scooter,Rain,6.1,34,64,111,1,30,Late,12,Saturday
ORD13256,20-12-2025,Delhi,Petrol Bike,Rain,3.3,23,29,33,4,6,Late,12,Saturday
ORD13257,21-09-2025,Delhi,Petrol Bike,Clear,11.4,55,71,164,1,16,Late,9,Sunday
ORD13258,11-02-2026,Bangalore,Bicycle,Rain,3.8,25,23,38,4,-2,Early,2,Wednesday
ORD13259,11-02-2026,Delhi,Petrol Bike,Rain,5.5,32,42,55,4,10,Late,2,Wednesday
ORD13260,11-02-2026,Delhi,Petrol Bike,Rain,13.6,64,85,186,1,21,Late,2,Wednesday
ORD13261,11-02-2026,Delhi,Petrol Bike,Rain,9.6,48,74,146,1,26,Late,2,Wednesday
ORD13262,11-02-2026,Mumbai,Petrol Bike,Clear,4.5,28,33,45,4,5,Late,2,Wednesday
ORD13263,21-09-2025,Mumbai,Petrol Bike,Rain,4.6,28,25,46,4,-3,Early,9,Sunday
ORD13264,16-10-2025,Delhi,Ev Scooter,Clear,6,34,34,60,5,0,On-Time,10,Thursday
ORD13265,16-10-2025,Bangalore,Ev Scooter,Traffic,9.5,48,68,145,2,20,Late,10,Thursday
ORD13266,16-10-2025,Bangalore,Petrol Bike,Clear,4.2,26,30,42,4,4,Late,10,Thursday
ORD13267,16-10-2025,Mumbai,Petrol Bike,Rain,12,58,80,170,2,22,Late,10,Thursday
ORD13268,16-10-2025,Mumbai,Bicycle,Traffic,6,34,35,60,4,1,Late,10,Thursday
ORD13269,16-10-2025,Bangalore,Ev Scooter,Rain,14.8,69,105,198,1,36,Late,10,Thursday
ORD13270,16-10-2025,Mumbai,Bicycle,Clear,8.2,42,57,82,5,15,Late,10,Thursday
ORD13271,16-10-2025,Bangalore,Bicycle,Clear,12.7,60,78,177,2,18,Late,10,Thursday
ORD13272,05-02-2026,Bangalore,Petrol Bike,Rain,7.6,40,42,76,5,2,Late,2,Thursday
ORD13273,03-09-2025,Delhi,Petrol Bike,Rain,6.5,36,39,65,5,3,Late,9,Wednesday
ORD13274,03-09-2025,Delhi,Petrol Bike,Traffic,6.7,36,31,67,5,-5,Early,9,Wednesday
ORD13275,30-12-2025,Bangalore,Ev Scooter,Clear,8.6,44,65,136,1,21,Late,12,Tuesday
ORD13276,30-12-2025,Mumbai,Bicycle,Rain,1.1,14,15,11,4,1,Late,12,Tuesday
ORD13277,30-12-2025,Bangalore,Petrol Bike,Traffic,6.2,34,42,62,4,8,Late,12,Tuesday
ORD13278,19-12-2025,Mumbai,Bicycle,Clear,7.4,39,38,74,4,-1,Early,12,Friday
ORD13279,19-12-2025,Bangalore,Bicycle,Rain,11.6,56,63,166,2,7,Late,12,Friday
ORD13280,19-12-2025,Mumbai,Ev Scooter,Rain,3.6,24,63,86,1,39,Late,12,Friday
ORD13281,24-09-2025,Mumbai,Bicycle,Traffic,12.7,60,84,177,2,24,Late,9,Wednesday
ORD13282,24-09-2025,Bangalore,Petrol Bike,Clear,9.1,46,74,141,2,28,Late,9,Wednesday
ORD13283,24-09-2025,Mumbai,Ev Scooter,Traffic,2.3,19,15,23,2.836847947,-4,Early,9,Wednesday
ORD13284,24-09-2025,Delhi,Bicycle,Clear,13.9,65,80,139,5,15,Late,9,Wednesday
ORD13285,24-09-2025,Bangalore,Ev Scooter,Traffic,13,62,82,180,2,20,Late,9,Wednesday
ORD13286,24-09-2025,Mumbai,Bicycle,Clear,6.4,35,44,64,5,9,Late,9,Wednesday
ORD13287,24-09-2025,Bangalore,Petrol Bike,Traffic,7.3,39,37,73,5,-2,Early,9,Wednesday
ORD13288,24-09-2025,Bangalore,Bicycle,Clear,3.3,23,33,33,5,10,Late,9,Wednesday
ORD13289,24-09-2025,Mumbai,Ev Scooter,Traffic,1.4,15,19,14,5,4,Late,9,Wednesday
ORD13290,29-10-2025,Delhi,Petrol Bike,Rain,7.4,39,47,74,5,8,Late,10,Wednesday
ORD13291,29-10-2025,Bangalore,Petrol Bike,Rain,4.6,28,26,46,2.836847947,-2,Early,10,Wednesday
ORD13292,29-10-2025,Bangalore,Petrol Bike,Clear,3.1,22,20,31,4,-2,Early,10,Wednesday
ORD13293,03-01-2026,Mumbai,Bicycle,Rain,3.5,24,29,35,5,5,Late,1,Saturday
ORD13294,03-01-2026,Delhi,Petrol Bike,Rain,13.5,64,90,185,2,26,Late,1,Saturday
ORD13295,03-01-2026,Bangalore,Petrol Bike,Traffic,11.3,55,81,163,1,26,Late,1,Saturday
ORD13296,03-01-2026,Delhi,Bicycle,Rain,3.6,24,23,36,4,-1,Early,1,Saturday
ORD13297,03-01-2026,Mumbai,Petrol Bike,Rain,11,54,69,110,5,15,Late,1,Saturday
ORD13298,05-11-2025,Bangalore,Petrol Bike,Traffic,14.4,67,83,194,1,16,Late,11,Wednesday
ORD13299,05-11-2025,Bangalore,Petrol Bike,Clear,7.1,38,37,71,5,-1,Early,11,Wednesday
ORD13300,23-11-2025,Delhi,Petrol Bike,Rain,15,70,99,200,1,29,Late,11,Sunday
ORD13301,23-11-2025,Mumbai,Bicycle,Traffic,7.5,40,39,75,2.836847947,-1,Early,11,Sunday
ORD13302,19-11-2025,Bangalore,Petrol Bike,Rain,9,46,71,140,2,25,Late,11,Wednesday
ORD13303,17-12-2025,Bangalore,Petrol Bike,Traffic,7.9,69,89,198,1,20,Late,12,Wednesday
ORD13304,17-12-2025,Bangalore,Bicycle,Rain,1.5,16,16,15,2.836847947,0,On-Time,12,Wednesday
ORD13305,30-12-2025,Delhi,Ev Scooter,Rain,12.1,58,99,171,2,41,Late,12,Tuesday
ORD13306,22-11-2025,Bangalore,Petrol Bike,Rain,11.3,55,75,163,1,20,Late,11,Saturday
ORD13307,23-01-2026,Bangalore,Ev Scooter,Rain,7.9,66,102,192,2,36,Late,1,Friday
ORD13308,23-01-2026,Bangalore,Bicycle,Clear,14.3,67,96,193,2,29,Late,1,Friday
ORD13309,23-01-2026,Delhi,Bicycle,Traffic,7.9,30,35,52,4,5,Late,1,Friday
ORD13310,23-01-2026,Bangalore,Bicycle,Rain,14.7,68,83,147,2.836847947,15,Late,1,Friday
ORD13311,23-01-2026,Bangalore,Petrol Bike,Clear,2.8,21,22,28,5,1,Late,1,Friday
ORD13312,23-01-2026,Mumbai,Ev Scooter,Traffic,4.5,28,36,45,4,8,Late,1,Friday
ORD13313,03-12-2025,Delhi,Bicycle,Traffic,10.7,52,78,157,2,26,Late,12,Wednesday
ORD13314,25-11-2025,Delhi,Ev Scooter,Traffic,7.9,58,81,172,2,23,Late,11,Tuesday
ORD13315,25-11-2025,Mumbai,Petrol Bike,Rain,2.6,20,23,26,5,3,Late,11,Tuesday
ORD13316,25-11-2025,Delhi,Petrol Bike,Rain,4.5,28,27,45,5,-1,Early,11,Tuesday
ORD13317,25-11-2025,Mumbai,Ev Scooter,Clear,2.5,20,18,25,4,-2,Early,11,Tuesday
ORD13318,25-11-2025,Mumbai,Bicycle,Rain,4.4,27,31,44,4,4,Late,11,Tuesday
ORD13319,10-01-2026,Delhi,Bicycle,Rain,1.1,14,9,11,4,-5,Early,1,Saturday
ORD13320,09-01-2026,Bangalore,Petrol Bike,Clear,3.7,24,28,37,4,4,Late,1,Friday
ORD13321,09-01-2026,Bangalore,Petrol Bike,Traffic,14.7,68,90,197,2,22,Late,1,Friday
ORD13322,09-01-2026,Bangalore,Ev Scooter,Clear,2.4,19,27,24,4,8,Late,1,Friday
ORD13323,09-01-2026,Mumbai,Petrol Bike,Rain,3,22,20,30,5,-2,Early,1,Friday
ORD13324,09-01-2026,Bangalore,Petrol Bike,Rain,9.7,48,71,147,2,23,Late,1,Friday
ORD13325,09-12-2025,Mumbai,Ev Scooter,Clear,4.4,27,24,44,5,-3,Early,12,Tuesday
ORD13326,09-12-2025,Delhi,Ev Scooter,Traffic,6.5,36,46,65,4,10,Late,12,Tuesday
ORD13327,09-12-2025,Delhi,Ev Scooter,Rain,4.3,27,63,93,2,36,Late,12,Tuesday
ORD13328,30-11-2025,Mumbai,Ev Scooter,Rain,3.7,24,48,87,1,24,Late,11,Sunday
ORD13329,30-11-2025,Mumbai,Petrol Bike,Traffic,4.6,28,28,46,5,0,On-Time,11,Sunday
ORD13330,30-11-2025,Bangalore,Bicycle,Traffic,2.7,20,15,27,4,-5,Early,11,Sunday
ORD13331,30-11-2025,Bangalore,Petrol Bike,Rain,7.9,61,91,178,1,30,Late,11,Sunday
ORD13332,30-11-2025,Mumbai,Bicycle,Rain,3.5,24,32,35,5,8,Late,11,Sunday
ORD13333,30-11-2025,Bangalore,Ev Scooter,Traffic,5.8,33,36,58,5,3,Late,11,Sunday
ORD13334,30-11-2025,Delhi,Bicycle,Clear,3.3,23,22,33,5,-1,Early,11,Sunday
ORD13335,30-11-2025,Mumbai,Petrol Bike,Rain,13.1,62,77,131,5,15,Late,11,Sunday
ORD13336,30-11-2025,Bangalore,Ev Scooter,Rain,10.8,53,92,158,1,39,Late,11,Sunday
ORD13337,30-11-2025,Mumbai,Bicycle,Traffic,14.5,68,84,195,2,16,Late,11,Sunday
ORD13338,30-11-2025,Bangalore,Ev Scooter,Clear,2.1,18,14,21,5,-4,Early,11,Sunday
ORD13339,21-01-2026,Bangalore,Ev Scooter,Traffic,7.6,40,50,76,4,10,Late,1,Wednesday
ORD13340,12-11-2025,Bangalore,Ev Scooter,Rain,14.2,66,90,192,2,24,Late,11,Wednesday
ORD13341,12-11-2025,Bangalore,Petrol Bike,Rain,1.7,16,14,17,5,-2,Early,11,Wednesday
ORD13342,12-11-2025,Mumbai,Ev Scooter,Rain,11,54,80,160,2,26,Late,11,Wednesday
ORD13343,12-11-2025,Delhi,Petrol Bike,Rain,12.4,59,74,124,5,15,Late,11,Wednesday
ORD13344,12-11-2025,Mumbai,Bicycle,Rain,6.2,34,38,62,5,4,Late,11,Wednesday
ORD13345,12-11-2025,Bangalore,Bicycle,Rain,4.4,27,23,44,5,-4,Early,11,Wednesday
